Year,Month,Day,Hour,Minute,Second,Temp(Sensor),Temp(WC),Hum(Sensor),Hum(WC),BatteryLevel,BatteryCharging,CloudForecast

2017,2,31,22,27,59,11.00,8.166666666666668,99.00,96,1,true,65

2017,2,31,22,29,1,11.00,8.166666666666668,98.90,96,1,true,65

2017,2,31,22,30,2,11.00,8.166666666666668,98.70,96,1,true,65

2017,2,31,22,31,4,11.00,8.166666666666668,99.10,96,1,true,65

2017,2,31,22,32,5,10.90,8.166666666666668,99.20,96,1,true,65

2017,2,31,22,33,7,10.90,8.166666666666668,99.00,96,1,true,65

2017,2,31,22,34,8,10.90,8.166666666666668,99.00,96,1,true,65

2017,2,31,22,35,10,10.90,8.166666666666668,99.00,96,1,true,65

2017,2,31,22,36,11,10.90,8.166666666666668,99.10,96,1,true,65

2017,2,31,22,37,12,10.90,8.166666666666668,99.00,96,1,true,65

2017,2,31,22,38,14,10.90,8.166666666666668,98.90,96,1,true,65

2017,2,31,22,39,15,10.90,8.166666666666668,99.20,96,1,true,65

2017,2,31,22,40,17,10.90,8.166666666666668,99.30,96,1,true,65

2017,2,31,22,41,18,10.80,8.166666666666668,99.80,96,1,true,65

2017,2,31,22,42,20,10.80,8.166666666666668,99.80,96,1,true,65

2017,2,31,22,43,21,10.80,8.166666666666668,99.80,96,1,true,65

2017,2,31,22,44,23,10.80,8.166666666666668,99.80,96,1,true,65

2017,2,31,22,45,24,10.70,8.166666666666668,99.50,96,1,true,65

2017,2,31,22,46,26,10.70,8.166666666666668,99.40,96,1,true,65

2017,2,31,22,47,27,10.70,8.166666666666668,99.10,96,1,true,65

2017,2,31,22,48,29,10.60,8.166666666666668,99.50,96,1,true,65

2017,2,31,22,49,30,10.60,8.166666666666668,99.70,96,1,true,65

2017,2,31,22,50,32,10.60,8.166666666666668,99.70,96,1,true,65

2017,2,31,22,51,33,10.60,8.166666666666668,99.70,96,1,true,65

2017,2,31,22,52,34,10.50,8.166666666666668,99.70,96,1,true,65

2017,2,31,22,53,36,10.50,8.166666666666668,99.90,96,1,true,65

2017,2,31,22,54,37,10.50,8.166666666666668,99.90,96,1,true,65

2017,2,31,22,55,39,10.50,8.166666666666668,99.80,96,1,true,65

2017,2,31,22,56,40,10.50,8.166666666666668,99.90,96,1,true,65

2017,2,31,22,57,42,10.40,8.166666666666668,99.90,96,1,true,65

2017,2,31,22,58,43,10.40,8.166666666666668,99.90,96,1,true,65

2017,2,31,22,59,45,10.40,8.166666666666668,99.90,96,1,true,65

2017,2,31,23,0,46,10.40,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,1,48,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,2,49,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,3,51,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,4,52,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,5,54,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,6,55,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,7,56,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,8,58,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,9,59,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,11,1,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,12,2,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,13,4,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,14,5,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,15,7,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,16,8,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,17,10,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,18,11,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,19,13,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,20,14,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,21,15,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,22,17,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,23,18,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,24,20,10.20,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,25,21,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,26,23,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,27,24,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,28,26,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,29,27,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,30,29,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,31,30,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,32,32,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,33,33,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,34,35,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,35,36,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,36,38,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,37,39,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,38,40,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,39,42,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,40,43,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,41,45,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,42,46,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,43,48,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,44,49,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,45,51,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,46,52,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,47,54,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,48,55,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,49,57,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,50,58,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,52,0,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,53,1,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,54,2,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,55,4,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,56,5,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,57,7,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,58,8,10.30,8.166666666666668,99.90,96,1,true,75

2017,2,31,23,59,10,10.30,8.166666666666668,99.90,96,1,true,75

2017,3,1,0,0,11,10.30,8.166666666666668,99.90,96,1,true,75

2017,3,1,0,1,13,10.30,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,2,14,10.30,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,3,16,10.30,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,4,17,10.30,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,5,19,10.30,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,6,20,10.30,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,7,22,10.30,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,8,23,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,9,24,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,10,26,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,11,27,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,12,29,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,13,30,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,14,32,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,15,33,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,16,35,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,17,36,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,18,38,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,19,39,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,20,41,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,21,42,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,22,43,10.20,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,23,45,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,24,46,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,25,48,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,26,49,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,27,51,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,28,52,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,29,54,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,30,55,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,31,57,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,32,58,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,34,0,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,35,1,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,36,3,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,37,4,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,38,6,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,39,7,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,40,8,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,41,10,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,42,11,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,43,13,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,44,14,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,45,16,10.10,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,46,17,10.00,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,47,19,10.00,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,48,20,10.00,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,49,22,10.00,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,50,23,10.00,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,51,25,10.00,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,52,26,10.00,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,53,28,10.00,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,54,29,10.00,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,55,30,10.00,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,56,32,10.00,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,57,33,10.00,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,58,35,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,0,59,36,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,0,38,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,1,39,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,2,41,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,3,42,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,4,44,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,5,45,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,6,47,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,7,48,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,8,50,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,9,51,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,10,52,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,11,54,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,12,55,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,13,57,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,14,58,9.90,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,16,0,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,17,1,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,18,3,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,19,4,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,20,6,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,21,7,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,22,9,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,23,10,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,24,11,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,25,13,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,26,14,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,27,16,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,28,17,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,29,19,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,30,20,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,31,22,9.80,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,32,23,9.70,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,33,25,9.70,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,34,26,9.70,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,35,28,9.70,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,36,29,9.70,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,37,31,9.70,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,38,32,9.70,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,39,33,9.70,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,40,35,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,41,36,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,42,38,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,43,39,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,44,41,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,45,42,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,46,44,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,47,45,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,48,47,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,49,48,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,50,50,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,51,51,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,52,52,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,53,54,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,54,55,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,55,57,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,56,58,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,58,0,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,1,59,1,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,2,0,3,9.60,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,2,1,4,9.50,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,2,2,6,9.50,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,2,3,7,9.50,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,2,4,9,9.50,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,2,5,10,9.50,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,2,6,11,9.50,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,2,7,13,9.50,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,2,8,14,9.50,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,2,9,16,9.50,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,2,10,17,9.50,8.166666666666668,99.90,96,1,true,ERROR

2017,3,1,2,11,19,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,12,20,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,13,22,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,14,23,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,15,25,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,16,26,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,17,28,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,18,29,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,19,31,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,20,32,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,21,33,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,22,35,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,23,36,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,24,38,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,25,39,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,26,41,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,27,42,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,28,44,9.50,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,29,45,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,30,47,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,31,48,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,32,50,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,33,51,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,34,53,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,35,54,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,36,55,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,37,57,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,38,58,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,40,0,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,41,1,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,42,3,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,43,4,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,44,6,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,45,7,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,46,9,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,47,10,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,48,12,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,49,13,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,50,15,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,51,16,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,52,17,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,53,19,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,54,20,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,55,22,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,56,23,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,57,25,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,58,26,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,2,59,28,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,0,29,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,1,31,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,2,32,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,3,34,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,4,35,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,5,36,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,6,38,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,7,39,9.40,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,8,41,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,9,42,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,10,44,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,11,45,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,12,47,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,13,48,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,14,50,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,15,51,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,16,53,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,17,54,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,18,56,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,19,57,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,20,58,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,22,0,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,23,1,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,24,3,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,25,4,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,26,6,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,27,7,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,28,9,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,29,10,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,30,12,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,31,13,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,32,15,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,33,16,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,34,18,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,35,19,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,36,20,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,37,22,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,38,23,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,39,25,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,40,26,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,41,28,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,42,29,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,43,31,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,44,32,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,45,34,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,46,35,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,47,37,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,48,38,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,49,40,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,50,41,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,51,42,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,52,44,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,53,45,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,54,47,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,55,48,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,56,50,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,57,51,9.30,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,58,53,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,3,59,54,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,0,56,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,1,57,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,2,59,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,4,0,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,5,2,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,6,3,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,7,4,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,8,6,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,9,7,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,10,9,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,11,10,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,12,12,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,13,13,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,14,15,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

2017,3,1,4,15,16,9.20,8.166666666666668,99.90,96,0.98,true,ERROR

